,tool,strain,length,flag,position,threshold
20396,lumpexpress,DBA_2J,4252,TN,47158952,10000
20397,lumpexpress,DBA_2J,1156,TN,47164476,10000
20398,lumpexpress,DBA_2J,1156,TN,47164476,10000
20399,lumpexpress,DBA_2J,1156,TN,47164476,10000
20400,lumpexpress,DBA_2J,28928,TN,47165653,10000
20401,lumpexpress,DBA_2J,23444,TN,47950025,10000
20402,lumpexpress,DBA_2J,8136,TN,47974157,10000
20403,lumpexpress,DBA_2J,20135,TN,47982350,10000
20404,lumpexpress,DBA_2J,93235,TN,48002506,10000
20405,lumpexpress,DBA_2J,93235,TN,48002506,10000
20406,lumpexpress,DBA_2J,1373,TN,48095912,10000
20407,lumpexpress,DBA_2J,8334,TN,48097300,10000
20408,lumpexpress,DBA_2J,56279,TN,48106029,10000
20409,lumpexpress,DBA_2J,201467,TN,48232285,10000
20410,lumpexpress,DBA_2J,1444,TN,48433975,10000
20411,lumpexpress,DBA_2J,80618,TN,48436101,10000
20412,lumpexpress,DBA_2J,80618,TN,48436101,10000
20413,lumpexpress,DBA_2J,915,TN,48517139,10000
20414,lumpexpress,DBA_2J,1544080,TN,48519115,10000
20415,lumpexpress,DBA_2J,32589,TN,50518495,10000
20416,lumpexpress,DBA_2J,25322,TN,50601956,10000
20417,lumpexpress,DBA_2J,11118,TN,50629268,10000
20418,lumpexpress,DBA_2J,71058,TN,50640399,10000
20419,lumpexpress,DBA_2J,832321,TN,50711540,10000
20420,lumpexpress,DBA_2J,1187,TN,51550019,10000
20421,lumpexpress,DBA_2J,1187,TN,51550019,10000
20422,lumpexpress,DBA_2J,765,TN,51553322,10000
20423,lumpexpress,DBA_2J,765,TN,51553322,10000
20424,lumpexpress,DBA_2J,15615,TN,51554170,10000
20425,lumpexpress,DBA_2J,76613,TN,51571632,10000
20426,lumpexpress,DBA_2J,414924,TN,52309656,10000
20427,lumpexpress,DBA_2J,28663,TN,52731089,10000
20428,lumpexpress,DBA_2J,78553,TN,52760463,10000
20429,lumpexpress,DBA_2J,128525,TN,52839411,10000
20430,lumpexpress,DBA_2J,128525,TN,52839411,10000
20431,lumpexpress,DBA_2J,14244,TN,52971306,10000
20432,lumpexpress,DBA_2J,597198,TN,52990946,10000
20433,lumpexpress,DBA_2J,293758,TN,53589061,10000
20434,lumpexpress,DBA_2J,955009,TN,53882978,10000
20435,lumpexpress,DBA_2J,40926,TN,55001538,10000
20436,lumpexpress,DBA_2J,412226,TN,55042598,10000
20437,lumpexpress,DBA_2J,412226,TN,55042598,10000
20438,lumpexpress,DBA_2J,412226,TN,55042598,10000
20439,lumpexpress,DBA_2J,412226,TN,55042598,10000
20440,lumpexpress,DBA_2J,59953,TN,55455056,10000
20441,lumpexpress,DBA_2J,2668,TN,55515610,10000
20442,lumpexpress,DBA_2J,164,TN,55518624,10000
20443,lumpexpress,DBA_2J,175003,TN,55519102,10000
20444,lumpexpress,DBA_2J,41202,TN,56215832,10000
20445,lumpexpress,DBA_2J,482104,TN,56382995,10000
20446,lumpexpress,DBA_2J,71207,TN,56970902,10000
20447,lumpexpress,DBA_2J,48771,TN,57074571,10000
20448,lumpexpress,DBA_2J,2740,TN,57123355,10000
20449,lumpexpress,DBA_2J,2740,TN,57123355,10000
20450,lumpexpress,DBA_2J,9154,TN,57126165,10000
20451,lumpexpress,DBA_2J,22785,TN,57135811,10000
20452,lumpexpress,DBA_2J,10883,TN,57159341,10000
20453,lumpexpress,DBA_2J,184014,TN,57245772,10000
20454,lumpexpress,DBA_2J,82930,TN,57431305,10000
20455,lumpexpress,DBA_2J,69813,TN,57704556,10000
20456,lumpexpress,DBA_2J,180089,TN,57832503,10000
20457,lumpexpress,DBA_2J,180089,TN,57832503,10000
20458,lumpexpress,DBA_2J,180089,TN,57832503,10000
20459,lumpexpress,DBA_2J,112615,TN,58014477,10000
20460,lumpexpress,DBA_2J,43377,TN,58275126,10000
20461,lumpexpress,DBA_2J,40661,TN,58319185,10000
20462,lumpexpress,DBA_2J,606584,TN,58360144,10000
20463,lumpexpress,DBA_2J,606584,TN,58360144,10000
20464,lumpexpress,DBA_2J,58902,TN,59322796,10000
20465,lumpexpress,DBA_2J,60488,TN,59470777,10000
20466,lumpexpress,DBA_2J,60488,TN,59470777,10000
20467,lumpexpress,DBA_2J,61762,TN,59531546,10000
20468,lumpexpress,DBA_2J,8674,TN,59593378,10000
20469,lumpexpress,DBA_2J,1247,TN,59602059,10000
20470,lumpexpress,DBA_2J,101689,TN,59665031,10000
20471,lumpexpress,DBA_2J,46752,TN,59767299,10000
20472,lumpexpress,DBA_2J,4845,TN,59820223,10000
20473,lumpexpress,DBA_2J,45338,TN,59826680,10000
20474,lumpexpress,DBA_2J,40147,TN,59874885,10000
20475,lumpexpress,DBA_2J,37095,TN,59915050,10000
20476,lumpexpress,DBA_2J,559,TN,59952237,10000
20477,lumpexpress,DBA_2J,24569,TN,59953000,10000
20478,lumpexpress,DBA_2J,5672,TN,59977686,10000
20479,lumpexpress,DBA_2J,14829,TN,59983493,10000
20480,lumpexpress,DBA_2J,18869,TN,59999846,10000
20481,lumpexpress,DBA_2J,31246,TN,60024945,10000
20482,lumpexpress,DBA_2J,13296,TN,60056824,10000
20483,lumpexpress,DBA_2J,38385,TN,60070303,10000
20484,lumpexpress,DBA_2J,78166,TN,60108737,10000
20485,lumpexpress,DBA_2J,38090,TN,60187011,10000
20486,lumpexpress,DBA_2J,6854,TN,60225140,10000
20487,lumpexpress,DBA_2J,1088,TN,60232144,10000
20488,lumpexpress,DBA_2J,1725,TN,60233303,10000
20489,lumpexpress,DBA_2J,63552,TN,60251992,10000
20490,lumpexpress,DBA_2J,140310,TN,60383965,10000
20491,lumpexpress,DBA_2J,140310,TN,60383965,10000
20492,lumpexpress,DBA_2J,140310,TN,60383965,10000
20493,lumpexpress,DBA_2J,140310,TN,60383965,10000
20494,lumpexpress,DBA_2J,29730,TN,60543009,10000
20495,lumpexpress,DBA_2J,12924,TN,60572946,10000
20496,lumpexpress,DBA_2J,41369,TN,60586059,10000
20497,lumpexpress,DBA_2J,41369,TN,60586059,10000
20498,lumpexpress,DBA_2J,13640,TN,60627593,10000
20499,lumpexpress,DBA_2J,1425,TN,60642338,10000
20500,lumpexpress,DBA_2J,1425,TN,60642338,10000
20501,lumpexpress,DBA_2J,3281,TN,60650223,10000
20502,lumpexpress,DBA_2J,3281,TN,60650223,10000
20503,lumpexpress,DBA_2J,3281,TN,60650223,10000
20504,lumpexpress,DBA_2J,3063,TN,60654019,10000
20505,lumpexpress,DBA_2J,3063,TN,60654019,10000
20506,lumpexpress,DBA_2J,20431,TN,60670325,10000
20507,lumpexpress,DBA_2J,830,TN,60690838,10000
20508,lumpexpress,DBA_2J,830,TN,60690838,10000
20509,lumpexpress,DBA_2J,11415,TN,60692233,10000
20510,lumpexpress,DBA_2J,39445,TN,60704765,10000
20511,lumpexpress,DBA_2J,4971,TN,60744338,10000
20512,lumpexpress,DBA_2J,2048,TN,60749334,10000
20513,lumpexpress,DBA_2J,21618,TN,60751422,10000
20514,lumpexpress,DBA_2J,27622,TN,60773897,10000
20515,lumpexpress,DBA_2J,11787,TN,60801684,10000
20516,lumpexpress,DBA_2J,13674,TN,60813633,10000
20517,lumpexpress,DBA_2J,1520,TN,60827334,10000
20518,lumpexpress,DBA_2J,1520,TN,60827334,10000
20519,lumpexpress,DBA_2J,4925,TN,60829457,10000
20520,lumpexpress,DBA_2J,4925,TN,60829457,10000
20521,lumpexpress,DBA_2J,2483,TN,60834538,10000
20522,lumpexpress,DBA_2J,2483,TN,60834538,10000
20523,lumpexpress,DBA_2J,1191,TN,60837049,10000
20524,lumpexpress,DBA_2J,1191,TN,60837049,10000
20525,lumpexpress,DBA_2J,32520,TN,60838305,10000
20526,lumpexpress,DBA_2J,44830,TN,60880476,10000
20527,lumpexpress,DBA_2J,87423,TN,60934033,10000
20528,lumpexpress,DBA_2J,4076,TN,61021508,10000
20529,lumpexpress,DBA_2J,880,TN,61025770,10000
20530,lumpexpress,DBA_2J,3867,TN,61114796,10000
20531,lumpexpress,DBA_2J,13533,TN,61118709,10000
20532,lumpexpress,DBA_2J,22546,TN,61132293,10000
20533,lumpexpress,DBA_2J,28816,TN,61154876,10000
20534,lumpexpress,DBA_2J,15704,TN,61184147,10000
20535,indelminer,DBA_2J,3939,TN,3209552,10000
20536,indelminer,DBA_2J,155,TN,3213493,10000
20537,indelminer,DBA_2J,209,TN,3213652,10000
20538,indelminer,DBA_2J,320,TN,3213866,10000
20539,indelminer,DBA_2J,1739,TN,3214193,10000
20540,indelminer,DBA_2J,125,TN,3215934,10000
20541,indelminer,DBA_2J,1008,TN,3216062,10000
20542,indelminer,DBA_2J,1383,TN,4628948,10000
20543,indelminer,DBA_2J,142,TN,4630491,10000
20544,indelminer,DBA_2J,199,TN,4630637,10000
20545,indelminer,DBA_2J,2916,TN,4630838,10000
20546,indelminer,DBA_2J,1088,TN,4633757,10000
20547,indelminer,DBA_2J,1493,TN,4634896,10000
20548,indelminer,DBA_2J,368,TN,4636394,10000
20549,indelminer,DBA_2J,905,TN,4636768,10000
20550,indelminer,DBA_2J,526,TN,4637676,10000
20551,indelminer,DBA_2J,225,TN,4638207,10000
20552,indelminer,DBA_2J,154,TN,4638434,10000
20553,indelminer,DBA_2J,2414,TN,4638590,10000
20554,indelminer,DBA_2J,3229,TN,4926639,10000
20555,indelminer,DBA_2J,11384,TN,4929871,10000
20556,indelminer,DBA_2J,5780,TN,4959407,10000
20557,indelminer,DBA_2J,1412,TN,4965213,10000
20558,indelminer,DBA_2J,504,TN,4966656,10000
20559,indelminer,DBA_2J,2526,TN,4967358,10000
20560,indelminer,DBA_2J,902,TN,4969886,10000
20561,indelminer,DBA_2J,527,TN,4970793,10000
20562,indelminer,DBA_2J,2154,TN,4971322,10000
20563,indelminer,DBA_2J,1406,TN,4973481,10000
20564,indelminer,DBA_2J,909,TN,4974894,10000
20565,indelminer,DBA_2J,613,TN,4975806,10000
20566,indelminer,DBA_2J,6056,TN,4976422,10000
20567,indelminer,DBA_2J,5495,TN,6012275,10000
20568,indelminer,DBA_2J,9855,TN,6383518,10000
20569,indelminer,DBA_2J,839,TN,6555599,10000
20570,indelminer,DBA_2J,885,TN,6556483,10000
20571,indelminer,DBA_2J,1452,TN,6557373,10000
20572,indelminer,DBA_2J,108,TN,6558828,10000
20573,indelminer,DBA_2J,88,TN,6558958,10000
20574,indelminer,DBA_2J,3057,TN,6559048,10000
20575,indelminer,DBA_2J,2612,TN,6562168,10000
20576,indelminer,DBA_2J,80,TN,6564782,10000
20577,indelminer,DBA_2J,45,TN,6564870,10000
20578,indelminer,DBA_2J,221,TN,6564918,10000
20579,indelminer,DBA_2J,799,TN,6565145,10000
20580,indelminer,DBA_2J,1206,TN,6566098,10000
20581,indelminer,DBA_2J,641,TN,6567306,10000
20582,indelminer,DBA_2J,689,TN,6567958,10000
20583,indelminer,DBA_2J,5233,TN,6568649,10000
20584,indelminer,DBA_2J,5188,TN,6623725,10000
20585,indelminer,DBA_2J,1311,TN,6628923,10000
20586,indelminer,DBA_2J,1647,TN,6630238,10000
20587,indelminer,DBA_2J,1267,TN,6631888,10000
20588,indelminer,DBA_2J,151,TN,6633158,10000
20589,indelminer,DBA_2J,151,TN,6633158,10000
20590,indelminer,DBA_2J,1311,TN,6633311,10000
20591,indelminer,DBA_2J,1311,TN,6633311,10000
20592,indelminer,DBA_2J,779,TN,6634625,10000
20593,indelminer,DBA_2J,779,TN,6634625,10000
20594,indelminer,DBA_2J,489,TN,6635406,10000
20595,indelminer,DBA_2J,489,TN,6635406,10000
20596,indelminer,DBA_2J,2331,TN,6635901,10000
20597,indelminer,DBA_2J,2331,TN,6635901,10000
20598,indelminer,DBA_2J,1822,TN,6638243,10000
20599,indelminer,DBA_2J,1822,TN,6638243,10000
20600,indelminer,DBA_2J,3577,TN,6640071,10000
20601,indelminer,DBA_2J,2268,TN,6643665,10000
20602,indelminer,DBA_2J,3318,TN,6667819,10000
20603,indelminer,DBA_2J,6176,TN,6671173,10000
20604,indelminer,DBA_2J,850,TN,6677356,10000
20605,indelminer,DBA_2J,3572,TN,7257441,10000
20606,indelminer,DBA_2J,6625,TN,7261018,10000
20607,indelminer,DBA_2J,2632,TN,8718600,10000
20608,indelminer,DBA_2J,2632,TN,8718600,10000
20609,indelminer,DBA_2J,30,TN,8721241,10000
20610,indelminer,DBA_2J,30,TN,8721241,10000
20611,indelminer,DBA_2J,2845,TN,8721286,10000
20612,indelminer,DBA_2J,2845,TN,8721286,10000
20613,indelminer,DBA_2J,249,TN,8724134,10000
20614,indelminer,DBA_2J,249,TN,8724134,10000
20615,indelminer,DBA_2J,921,TN,8724385,10000
20616,indelminer,DBA_2J,921,TN,8724385,10000
20617,indelminer,DBA_2J,1098,TN,8725310,10000
20618,indelminer,DBA_2J,1098,TN,8725310,10000
20619,indelminer,DBA_2J,100,TN,8726415,10000
20620,indelminer,DBA_2J,100,TN,8726415,10000
20621,indelminer,DBA_2J,106,TN,8726654,10000
20622,indelminer,DBA_2J,106,TN,8726654,10000
20623,indelminer,DBA_2J,106,TN,8726654,10000
20624,indelminer,DBA_2J,368,TN,8726765,10000
20625,indelminer,DBA_2J,368,TN,8726765,10000
20626,indelminer,DBA_2J,368,TN,8726765,10000
20627,indelminer,DBA_2J,556,TN,8727137,10000
20628,indelminer,DBA_2J,556,TN,8727137,10000
20629,indelminer,DBA_2J,556,TN,8727137,10000
20630,indelminer,DBA_2J,173,TN,8727696,10000
20631,indelminer,DBA_2J,173,TN,8727696,10000
20632,indelminer,DBA_2J,173,TN,8727696,10000
20633,indelminer,DBA_2J,77,TN,8727878,10000
20634,indelminer,DBA_2J,77,TN,8727878,10000
20635,indelminer,DBA_2J,77,TN,8727878,10000
20636,indelminer,DBA_2J,90,TN,8727976,10000
20637,indelminer,DBA_2J,90,TN,8727976,10000
20638,indelminer,DBA_2J,90,TN,8727976,10000
20639,indelminer,DBA_2J,284,TN,8728077,10000
20640,indelminer,DBA_2J,284,TN,8728077,10000
20641,indelminer,DBA_2J,284,TN,8728077,10000
20642,indelminer,DBA_2J,62,TN,8728363,10000
20643,indelminer,DBA_2J,62,TN,8728363,10000
20644,indelminer,DBA_2J,62,TN,8728363,10000
20645,indelminer,DBA_2J,162,TN,8728428,10000
20646,indelminer,DBA_2J,162,TN,8728428,10000
20647,indelminer,DBA_2J,162,TN,8728428,10000
20648,indelminer,DBA_2J,114,TN,8728613,10000
20649,indelminer,DBA_2J,114,TN,8728613,10000
20650,indelminer,DBA_2J,114,TN,8728613,10000
20651,indelminer,DBA_2J,753,TN,8728731,10000
20652,indelminer,DBA_2J,753,TN,8728731,10000
20653,indelminer,DBA_2J,753,TN,8728731,10000
20654,indelminer,DBA_2J,30,TN,8729486,10000
20655,indelminer,DBA_2J,30,TN,8729486,10000
20656,indelminer,DBA_2J,30,TN,8729486,10000
20657,indelminer,DBA_2J,205,TN,8729518,10000
20658,indelminer,DBA_2J,205,TN,8729518,10000
20659,indelminer,DBA_2J,205,TN,8729518,10000
20660,indelminer,DBA_2J,408,TN,8729737,10000
20661,indelminer,DBA_2J,408,TN,8729737,10000
20662,indelminer,DBA_2J,408,TN,8729737,10000
20663,indelminer,DBA_2J,522,TN,8730152,10000
20664,indelminer,DBA_2J,522,TN,8730152,10000
20665,indelminer,DBA_2J,522,TN,8730152,10000
20666,indelminer,DBA_2J,65,TN,8730679,10000
20667,indelminer,DBA_2J,65,TN,8730679,10000
20668,indelminer,DBA_2J,65,TN,8730679,10000
20669,indelminer,DBA_2J,774,TN,8730746,10000
20670,indelminer,DBA_2J,774,TN,8730746,10000
20671,indelminer,DBA_2J,774,TN,8730746,10000
20672,indelminer,DBA_2J,4941,TN,8731591,10000
20673,indelminer,DBA_2J,4941,TN,8731591,10000
20674,indelminer,DBA_2J,4941,TN,8731591,10000
20675,indelminer,DBA_2J,9583,TN,8736742,10000
20676,indelminer,DBA_2J,936,TN,10099781,10000
20677,indelminer,DBA_2J,2499,TN,10100719,10000
20678,indelminer,DBA_2J,2919,TN,10103223,10000
20679,indelminer,DBA_2J,1169,TN,10106352,10000
20680,indelminer,DBA_2J,954,TN,10107524,10000
20681,indelminer,DBA_2J,153,TN,10108487,10000
20682,indelminer,DBA_2J,681,TN,10108642,10000
20683,indelminer,DBA_2J,327,TN,10109325,10000
20684,indelminer,DBA_2J,112,TN,10109667,10000
20685,indelminer,DBA_2J,408,TN,10109792,10000
20686,indelminer,DBA_2J,1540,TN,10110572,10000
20687,indelminer,DBA_2J,2546,TN,10154943,10000
20688,indelminer,DBA_2J,110,TN,10157502,10000
20689,indelminer,DBA_2J,563,TN,10157614,10000
20690,indelminer,DBA_2J,103,TN,10158179,10000
20691,indelminer,DBA_2J,243,TN,10158492,10000
20692,indelminer,DBA_2J,882,TN,10158746,10000
20693,indelminer,DBA_2J,1299,TN,10159638,10000
20694,indelminer,DBA_2J,1187,TN,10160944,10000
20695,indelminer,DBA_2J,958,TN,10162134,10000
20696,indelminer,DBA_2J,774,TN,10163094,10000
20697,indelminer,DBA_2J,2319,TN,10163871,10000
20698,indelminer,DBA_2J,2007,TN,10166389,10000
20699,indelminer,DBA_2J,819,TN,10168405,10000
20700,indelminer,DBA_2J,1513,TN,10169552,10000
20701,indelminer,DBA_2J,1525,TN,10171067,10000
20702,indelminer,DBA_2J,1157,TN,10172596,10000
20703,indelminer,DBA_2J,793,TN,10173755,10000
20704,indelminer,DBA_2J,1178,TN,10174550,10000
20705,indelminer,DBA_2J,402,TN,10175734,10000
20706,indelminer,DBA_2J,4101,TN,10176139,10000
20707,indelminer,DBA_2J,1476,TN,10706436,10000
20708,indelminer,DBA_2J,2087,TN,10707914,10000
20709,indelminer,DBA_2J,1547,TN,10710014,10000
20710,indelminer,DBA_2J,773,TN,10711575,10000
20711,indelminer,DBA_2J,964,TN,10712350,10000
20712,indelminer,DBA_2J,1630,TN,10713316,10000
20713,indelminer,DBA_2J,533,TN,10715203,10000
20714,indelminer,DBA_2J,176,TN,10715745,10000
20715,indelminer,DBA_2J,1345,TN,10715947,10000
20716,indelminer,DBA_2J,931,TN,10717298,10000
20717,indelminer,DBA_2J,47,TN,10718231,10000
20718,indelminer,DBA_2J,1,TN,10718280,10000
20719,indelminer,DBA_2J,2211,TN,10718283,10000
20720,indelminer,DBA_2J,4075,TN,10720496,10000
20721,indelminer,DBA_2J,129,TN,10724573,10000
20722,indelminer,DBA_2J,2111,TN,10724721,10000
20723,indelminer,DBA_2J,1241,TN,10743755,10000
20724,indelminer,DBA_2J,527,TN,10744999,10000
20725,indelminer,DBA_2J,140,TN,10745585,10000
20726,indelminer,DBA_2J,2739,TN,10745727,10000
20727,indelminer,DBA_2J,1007,TN,10748468,10000
20728,indelminer,DBA_2J,2448,TN,10749477,10000
20729,indelminer,DBA_2J,726,TN,10751928,10000
20730,indelminer,DBA_2J,602,TN,10752656,10000
20731,indelminer,DBA_2J,235,TN,10753262,10000
20732,indelminer,DBA_2J,212,TN,10753500,10000
20733,indelminer,DBA_2J,427,TN,10753714,10000
20734,indelminer,DBA_2J,663,TN,10754149,10000
20735,indelminer,DBA_2J,1209,TN,10754830,10000
20736,indelminer,DBA_2J,730,TN,10756041,10000
20737,indelminer,DBA_2J,199,TN,10756774,10000
20738,indelminer,DBA_2J,68,TN,10877565,10000
20739,indelminer,DBA_2J,831,TN,10877638,10000
20740,indelminer,DBA_2J,1094,TN,10878471,10000
20741,indelminer,DBA_2J,1597,TN,10879568,10000
20742,indelminer,DBA_2J,2883,TN,10881169,10000
20743,indelminer,DBA_2J,1619,TN,10884061,10000
20744,indelminer,DBA_2J,2576,TN,10885682,10000
20745,indelminer,DBA_2J,60,TN,10888272,10000
20746,indelminer,DBA_2J,1494,TN,10888401,10000
20747,indelminer,DBA_2J,201,TN,10889898,10000
20748,indelminer,DBA_2J,1149,TN,10890102,10000
20749,indelminer,DBA_2J,3176,TN,10891276,10000
20750,indelminer,DBA_2J,3723,TN,11930564,10000
20751,indelminer,DBA_2J,1098,TN,11934293,10000
20752,indelminer,DBA_2J,3129,TN,11935400,10000
20753,indelminer,DBA_2J,3625,TN,11938746,10000
20754,indelminer,DBA_2J,3625,TN,11938746,10000
20755,indelminer,DBA_2J,1053,TN,11942592,10000
20756,indelminer,DBA_2J,1053,TN,11942592,10000
20757,indelminer,DBA_2J,2798,TN,11943647,10000
20758,indelminer,DBA_2J,2798,TN,11943647,10000
20759,indelminer,DBA_2J,194,TN,11946449,10000
20760,indelminer,DBA_2J,194,TN,11946449,10000
20761,indelminer,DBA_2J,2633,TN,11946645,10000
20762,indelminer,DBA_2J,2633,TN,11946645,10000
20763,indelminer,DBA_2J,65,TN,11949281,10000
20764,indelminer,DBA_2J,1346,TN,11949351,10000
20765,indelminer,DBA_2J,2196,TN,11950701,10000
20766,indelminer,DBA_2J,3828,TN,12069358,10000
20767,indelminer,DBA_2J,1490,TN,12073191,10000
20768,indelminer,DBA_2J,1490,TN,12073191,10000
20769,indelminer,DBA_2J,1490,TN,12073191,10000
20770,indelminer,DBA_2J,760,TN,12074690,10000
20771,indelminer,DBA_2J,760,TN,12074690,10000
20772,indelminer,DBA_2J,760,TN,12074690,10000
20773,indelminer,DBA_2J,760,TN,12074690,10000
20774,indelminer,DBA_2J,1138,TN,12075457,10000
20775,indelminer,DBA_2J,1138,TN,12075457,10000
20776,indelminer,DBA_2J,1138,TN,12075457,10000
20777,indelminer,DBA_2J,1138,TN,12075457,10000
20778,indelminer,DBA_2J,2218,TN,12076604,10000
20779,indelminer,DBA_2J,2218,TN,12076604,10000
20780,indelminer,DBA_2J,2218,TN,12076604,10000
20781,indelminer,DBA_2J,2218,TN,12076604,10000
20782,indelminer,DBA_2J,2218,TN,12076604,10000
20783,indelminer,DBA_2J,2218,TN,12076604,10000
20784,indelminer,DBA_2J,328,TN,12078846,10000
20785,indelminer,DBA_2J,328,TN,12078846,10000
20786,indelminer,DBA_2J,328,TN,12078846,10000
20787,indelminer,DBA_2J,328,TN,12078846,10000
20788,indelminer,DBA_2J,328,TN,12078846,10000
20789,indelminer,DBA_2J,328,TN,12078846,10000
20790,indelminer,DBA_2J,1183,TN,12079194,10000
20791,indelminer,DBA_2J,1183,TN,12079194,10000
20792,indelminer,DBA_2J,1183,TN,12079194,10000
20793,indelminer,DBA_2J,1183,TN,12079194,10000
20794,indelminer,DBA_2J,1183,TN,12079194,10000
20795,indelminer,DBA_2J,1183,TN,12079194,10000
20796,indelminer,DBA_2J,376,TN,12080380,10000
20797,indelminer,DBA_2J,376,TN,12080380,10000
20798,indelminer,DBA_2J,376,TN,12080380,10000
20799,indelminer,DBA_2J,376,TN,12080380,10000
20800,indelminer,DBA_2J,376,TN,12080380,10000
20801,indelminer,DBA_2J,93,TN,12080760,10000
20802,indelminer,DBA_2J,93,TN,12080760,10000
20803,indelminer,DBA_2J,93,TN,12080760,10000
20804,indelminer,DBA_2J,93,TN,12080760,10000
20805,indelminer,DBA_2J,93,TN,12080760,10000
20806,indelminer,DBA_2J,467,TN,12080860,10000
20807,indelminer,DBA_2J,467,TN,12080860,10000
20808,indelminer,DBA_2J,467,TN,12080860,10000
20809,indelminer,DBA_2J,467,TN,12080860,10000
20810,indelminer,DBA_2J,467,TN,12080860,10000
20811,indelminer,DBA_2J,340,TN,12081332,10000
20812,indelminer,DBA_2J,340,TN,12081332,10000
20813,indelminer,DBA_2J,340,TN,12081332,10000
20814,indelminer,DBA_2J,340,TN,12081332,10000
20815,indelminer,DBA_2J,340,TN,12081332,10000
20816,indelminer,DBA_2J,1374,TN,12081674,10000
20817,indelminer,DBA_2J,1374,TN,12081674,10000
20818,indelminer,DBA_2J,1374,TN,12081674,10000
20819,indelminer,DBA_2J,1374,TN,12081674,10000
20820,indelminer,DBA_2J,1374,TN,12081674,10000
20821,indelminer,DBA_2J,297,TN,12083057,10000
20822,indelminer,DBA_2J,297,TN,12083057,10000
20823,indelminer,DBA_2J,297,TN,12083057,10000
20824,indelminer,DBA_2J,297,TN,12083057,10000
20825,indelminer,DBA_2J,297,TN,12083057,10000
20826,indelminer,DBA_2J,2533,TN,12083356,10000
20827,indelminer,DBA_2J,2533,TN,12083356,10000
20828,indelminer,DBA_2J,2533,TN,12083356,10000
20829,indelminer,DBA_2J,2533,TN,12083356,10000
20830,indelminer,DBA_2J,2533,TN,12083356,10000
20831,indelminer,DBA_2J,967,TN,12085891,10000
20832,indelminer,DBA_2J,967,TN,12085891,10000
20833,indelminer,DBA_2J,967,TN,12085891,10000
20834,indelminer,DBA_2J,967,TN,12085891,10000
20835,indelminer,DBA_2J,967,TN,12085891,10000
20836,indelminer,DBA_2J,40,TN,12086862,10000
20837,indelminer,DBA_2J,40,TN,12086862,10000
20838,indelminer,DBA_2J,40,TN,12086862,10000
20839,indelminer,DBA_2J,40,TN,12086862,10000
20840,indelminer,DBA_2J,40,TN,12086862,10000
20841,indelminer,DBA_2J,4661,TN,12086905,10000
20842,indelminer,DBA_2J,4661,TN,12086905,10000
20843,indelminer,DBA_2J,4661,TN,12086905,10000
20844,indelminer,DBA_2J,4661,TN,12086905,10000
20845,indelminer,DBA_2J,4661,TN,12086905,10000
20846,indelminer,DBA_2J,3836,TN,12091576,10000
20847,indelminer,DBA_2J,3836,TN,12091576,10000
20848,indelminer,DBA_2J,5753,TN,12157649,10000
20849,indelminer,DBA_2J,703,TN,12163413,10000
20850,indelminer,DBA_2J,703,TN,12163413,10000
20851,indelminer,DBA_2J,1873,TN,12164118,10000
20852,indelminer,DBA_2J,1873,TN,12164118,10000
20853,indelminer,DBA_2J,610,TN,12165995,10000
20854,indelminer,DBA_2J,610,TN,12165995,10000
20855,indelminer,DBA_2J,14500,TN,12166610,10000
20856,indelminer,DBA_2J,722,TN,12811344,10000
20857,indelminer,DBA_2J,1276,TN,12812069,10000
20858,indelminer,DBA_2J,1575,TN,12813347,10000
20859,indelminer,DBA_2J,6483,TN,12815129,10000
20860,indelminer,DBA_2J,2073,TN,12821618,10000
20861,indelminer,DBA_2J,2075,TN,12823693,10000
20862,indelminer,DBA_2J,45334,TN,13849266,10000
20863,indelminer,DBA_2J,3797,TN,14015433,10000
20864,indelminer,DBA_2J,1933,TN,14019232,10000
20865,indelminer,DBA_2J,2454,TN,14021176,10000
20866,indelminer,DBA_2J,9824,TN,14215787,10000
20867,indelminer,DBA_2J,1204,TN,14251106,10000
20868,indelminer,DBA_2J,5029,TN,14252315,10000
20869,indelminer,DBA_2J,283,TN,14257365,10000
20870,indelminer,DBA_2J,299,TN,14257650,10000
20871,indelminer,DBA_2J,2707,TN,14257955,10000
20872,indelminer,DBA_2J,61,TN,14260667,10000
20873,indelminer,DBA_2J,61,TN,14260667,10000
20874,indelminer,DBA_2J,5407,TN,14260730,10000
20875,indelminer,DBA_2J,5407,TN,14260730,10000
20876,indelminer,DBA_2J,3163,TN,14266139,10000
20877,indelminer,DBA_2J,3163,TN,14266139,10000
20878,indelminer,DBA_2J,215,TN,14269304,10000
20879,indelminer,DBA_2J,551,TN,14269522,10000
20880,indelminer,DBA_2J,473,TN,14270075,10000
20881,indelminer,DBA_2J,976,TN,14270685,10000
20882,indelminer,DBA_2J,8492,TN,14271672,10000
20883,indelminer,DBA_2J,2451,TN,14558195,10000
20884,indelminer,DBA_2J,870,TN,14560659,10000
20885,indelminer,DBA_2J,2370,TN,14561532,10000
20886,indelminer,DBA_2J,4042,TN,14563905,10000
20887,indelminer,DBA_2J,186,TN,14567950,10000
20888,indelminer,DBA_2J,1304,TN,14568138,10000
20889,indelminer,DBA_2J,5982,TN,15903678,10000
20890,indelminer,DBA_2J,5982,TN,15903678,10000
20891,indelminer,DBA_2J,4810,TN,15909662,10000
